first_name,city,email,customer_id,order_id,order_date,shipped_date,product_name,list_price,quantity,net_revenue,order_year,order_month,cost_price,profit,profit_margin,Customer Segment,month_year
Larraine,Utica,larraine.horn@msn.com,524,811,2017-04-01,2017-04-04,Sun Bicycles Revolutions 24 - 2017,250.99,1,225.89,2017,4,150.59,75.29999999999998,33.33,New,2017-04
Kanesha,Oakland,kanesha.hudson@gmail.com,347,655,2017-01-16,2017-01-18,Sun Bicycles Revolutions 24 - Girl's - 2017,250.99,1,225.89,2017,1,150.59,75.29999999999998,33.33,New,2017-01
Spring,Ossining,spring.hayes@hotmail.com,765,1368,2018-01-27,2018-01-29,Sun Bicycles Revolutions 24 - 2017,250.99,1,225.89,2018,1,150.59,75.29999999999998,33.33,New,2018-01
Eliana,Woodhaven,eliana.reese@hotmail.com,609,905,2017-05-23,2017-05-24,Sun Bicycles Revolutions 24 - Girl's - 2017,250.99,1,225.89,2017,5,150.59,75.29999999999998,33.33,New,2017-05
Coleman,El Paso,coleman.boyd@yahoo.com,1024,881,2017-05-08,2017-05-11,Sun Bicycles Revolutions 24 - Girl's - 2017,250.99,1,225.89,2017,5,150.59,75.29999999999998,33.33,New,2017-05
Mellie,Fresh Meadows,mellie.puckett@yahoo.com,862,1324,2018-01-01,2018-01-03,Sun Bicycles Revolutions 24 - 2017,250.99,1,225.89,2018,1,150.59,75.29999999999998,33.33,New,2018-01
Jeffrey,Rosedale,jeffrey.hill@gmail.com,1117,1260,2017-11-22,2017-11-24,Sun Bicycles Revolutions 24 - 2017,250.99,1,225.89,2017,11,150.59,75.29999999999998,33.33,New,2017-11
Miriam,Uniondale,miriam.baker@hotmail.com,171,890,2017-05-15,2017-05-18,Sun Bicycles Revolutions 24 - Girl's - 2017,250.99,1,225.89,2017,5,150.59,75.29999999999998,33.33,New,2017-05
Lucio,Smithtown,lucio.sherman@gmail.com,220,1086,2017-08-21,2017-08-24,Sun Bicycles Revolutions 24 - Girl's - 2017,250.99,1,225.89,2017,8,150.59,75.29999999999998,33.33,New,2017-08
Camila,San Antonio,camila.carroll@yahoo.com,722,957,2017-06-17,2017-06-20,Sun Bicycles Revolutions 24 - 2017,250.99,1,233.42,2017,6,150.59,82.82999999999998,35.49,New,2017-06
Krystin,Poughkeepsie,krystin.marshall@hotmail.com,419,994,2017-07-09,2017-07-11,Sun Bicycles Revolutions 24 - 2017,250.99,1,233.42,2017,7,150.59,82.82999999999998,35.49,New,2017-07
Ilda,Kingston,ilda.roberson@aol.com,777,1048,2017-08-08,2017-08-09,Haro Shredder Pro 20 - 2017,249.99,1,237.49,2017,8,149.99,87.5,36.84,New,2017-08
Rolanda,Woodhaven,rolanda.larsen@yahoo.com,303,1242,2017-11-11,2017-11-12,Haro Shredder Pro 20 - 2017,249.99,1,237.49,2017,11,149.99,87.5,36.84,New,2017-11
Emelda,Hamburg,emelda.dickerson@aol.com,596,1070,2017-08-17,2017-08-18,Haro Shredder Pro 20 - 2017,249.99,1,237.49,2017,8,149.99,87.5,36.84,New,2017-08
Herta,Mountain View,herta.rollins@msn.com,344,663,2017-01-20,2017-01-23,Haro Shredder Pro 20 - 2017,249.99,1,237.49,2017,1,149.99,87.5,36.84,New,2017-01
Jama,Upland,jama.rodriquez@msn.com,1343,783,2017-03-16,2017-03-17,Haro Shredder Pro 20 - 2017,249.99,1,237.49,2017,3,149.99,87.5,36.84,New,2017-03
Gwendolyn,Harlingen,gwendolyn.miller@msn.com,415,823,2017-04-06,2017-04-08,Trek Girl's Kickster - 2017,149.99,2,239.98,2017,4,89.99,60.0,25.0,Regular,2017-04
Nicola,Scarsdale,nicola.knight@aol.com,1433,1352,2018-01-16,2018-01-18,Trek Girl's Kickster - 2017,149.99,2,239.98,2018,1,89.99,60.0,25.0,Regular,2018-01
Ross,North Tonawanda,ross.pugh@msn.com,214,879,2017-05-08,2017-05-09,Trek Boy's Kickster - 2015/2017,149.99,2,239.98,2017,5,89.99,60.0,25.0,Regular,2017-05
Qiana,East Northport,qiana.jackson@gmail.com,1226,1208,2017-10-26,2017-10-27,Trek Girl's Kickster - 2017,149.99,2,239.98,2017,10,89.99,60.0,25.0,Regular,2017-10
Macie,Bellmore,macie.ayers@msn.com,1436,844,2017-04-16,2017-04-18,Trek Boy's Kickster - 2015/2017,149.99,2,239.98,2017,4,89.99,60.0,25.0,Regular,2017-04
Lina,Glen Cove,lina.meadows@aol.com,1115,1007,2017-07-16,2017-07-17,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,239.99,2017,7,179.99,60.0,25.0,New,2017-07
Manie,Ronkonkoma,manie.maxwell@gmail.com,841,768,2017-03-09,2017-03-10,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,239.99,2017,3,179.99,60.0,25.0,New,2017-03
Josh,Hopewell Junction,josh.shaw@gmail.com,274,329,2016-07-24,2016-07-26,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2016,7,179.99,60.0,25.0,New,2016-07
Adriene,Encino,adriene.rivera@hotmail.com,574,165,2016-04-08,2016-04-10,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2016,4,179.99,60.0,25.0,New,2016-04
Marquerite,Garland,marquerite.dawson@gmail.com,173,712,2017-02-13,2017-02-16,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,239.99,2017,2,179.99,60.0,25.0,New,2017-02
Annabelle,Spring Valley,annabelle.hebert@aol.com,1184,956,2017-06-17,2017-06-20,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2017,6,179.99,60.0,25.0,New,2017-06
Alexis,New City,alexis.mack@aol.com,1282,552,2016-11-12,2016-11-13,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2016,11,179.99,60.0,25.0,New,2016-11
Shona,Apple Valley,shona.mcmillan@msn.com,1276,958,2017-06-18,2017-06-19,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,239.99,2017,6,179.99,60.0,25.0,New,2017-06
Tressa,Ossining,tressa.weiss@msn.com,631,931,2017-06-07,2017-06-08,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,239.99,2017,6,179.99,60.0,25.0,New,2017-06
Theresia,Forest Hills,theresia.barron@aol.com,1078,113,2016-03-08,2016-03-11,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2016,3,179.99,60.0,25.0,New,2016-03
Olevia,Kingston,olevia.noel@yahoo.com,362,445,2016-09-19,2016-09-22,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2016,9,179.99,60.0,25.0,New,2016-09
Marisol,Canandaigua,marisol.goodman@gmail.com,102,588,2016-12-06,2016-12-07,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2016,12,179.99,60.0,25.0,New,2016-12
Lynne,El Paso,lynne.anderson@msn.com,584,346,2016-08-01,2016-08-02,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2016,8,179.99,60.0,25.0,New,2016-08
Dori,Kingston,dori.alvarez@msn.com,548,1173,2017-10-08,2017-10-09,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,239.99,2017,10,179.99,60.0,25.0,New,2017-10
Janna,Longview,janna.hayden@msn.com,885,298,2016-07-04,2016-07-07,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2016,7,179.99,60.0,25.0,New,2016-07
Jesus,Desoto,jesus.burch@hotmail.com,1230,862,2017-04-27,2017-04-29,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,1,239.99,2017,4,179.99,60.0,25.0,New,2017-04
Toshia,Amsterdam,toshia.cardenas@gmail.com,614,682,2017-01-29,2017-01-30,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,1,239.99,2017,1,179.99,60.0,25.0,New,2017-01
Yun,Ballston Spa,yun.nelson@hotmail.com,791,436,2016-09-16,2016-09-19,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2016,9,179.99,60.0,25.0,New,2016-09
Ayanna,Hicksville,ayanna.rhodes@msn.com,193,496,2016-10-10,2016-10-11,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2016,10,179.99,60.0,25.0,New,2016-10
Sylvie,Syosset,sylvie.wilkerson@yahoo.com,103,401,2016-08-30,2016-09-01,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,239.99,2016,8,179.99,60.0,25.0,New,2016-08
Willow,Pleasanton,willow.gardner@gmail.com,1087,1143,2017-09-24,2017-09-27,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,1,239.99,2017,9,179.99,60.0,25.0,New,2017-09
Valentin,Lindenhurst,valentin.mclaughlin@hotmail.com,644,859,2017-04-25,2017-04-26,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2017,4,161.99,81.0,33.33,New,2017-04
Tommie,Sacramento,tommie.melton@gmail.com,67,424,2016-09-08,2016-09-11,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,9,161.99,81.0,33.33,New,2016-09
Aleta,Bay Shore,aleta.mack@yahoo.com,331,383,2016-08-20,2016-08-22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,8,161.99,81.0,33.33,New,2016-08
Alane,Yonkers,alane.munoz@gmail.com,442,10,2016-01-05,2016-01-06,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,1,161.99,81.0,33.33,New,2016-01
Aleta,Bay Shore,aleta.mack@yahoo.com,331,383,2016-08-20,2016-08-22,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,8,161.99,81.0,33.33,New,2016-08
Patience,Niagara Falls,patience.clayton@hotmail.com,873,13,2016-01-08,2016-01-11,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,1,161.99,81.0,33.33,New,2016-01
Javier,Rowlett,javier.nichols@msn.com,314,438,2016-09-16,2016-09-18,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,9,161.99,81.0,33.33,New,2016-09
Ayana,Oxnard,ayana.keith@hotmail.com,443,1329,2018-01-04,2018-01-06,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2018,1,161.99,81.0,33.33,New,2018-01
Majorie,South Ozone Park,majorie.wyatt@yahoo.com,337,373,2016-08-16,2016-08-17,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,8,161.99,81.0,33.33,New,2016-08
Majorie,South Ozone Park,majorie.wyatt@yahoo.com,337,373,2016-08-16,2016-08-17,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,8,161.99,81.0,33.33,New,2016-08
Sam,Baldwin,sam.lester@gmail.com,657,25,2016-01-18,2016-01-21,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,1,161.99,81.0,33.33,New,2016-01
Whitney,Hamburg,whitney.cash@gmail.com,513,482,2016-10-05,2016-10-06,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,10,161.99,81.0,33.33,New,2016-10
Birdie,Troy,birdie.kramer@hotmail.com,465,485,2016-10-06,2016-10-07,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,10,161.99,81.0,33.33,New,2016-10
Onita,Glen Cove,onita.macdonald@yahoo.com,876,490,2016-10-07,2016-10-09,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,10,161.99,81.0,33.33,New,2016-10
Arielle,Garland,arielle.levine@yahoo.com,1054,366,2016-08-13,2016-08-14,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,8,161.99,81.0,33.33,New,2016-08
Ayanna,Hicksville,ayanna.rhodes@msn.com,193,496,2016-10-10,2016-10-11,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,10,161.99,81.0,33.33,New,2016-10
Divina,Newburgh,divina.reeves@hotmail.com,1331,498,2016-10-10,2016-10-11,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,10,161.99,81.0,33.33,New,2016-10
Barton,Amityville,barton.cox@yahoo.com,977,501,2016-10-11,2016-10-13,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,10,161.99,81.0,33.33,New,2016-10
Klara,Port Chester,klara.mosley@gmail.com,377,511,2016-10-18,2016-10-19,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,10,161.99,81.0,33.33,New,2016-10
Cira,Oakland,cira.downs@gmail.com,759,536,2016-10-31,2016-11-01,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,10,161.99,81.0,33.33,New,2016-10
Lynne,El Paso,lynne.anderson@msn.com,584,346,2016-08-01,2016-08-02,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,8,161.99,81.0,33.33,New,2016-08
Junita,Bay Shore,junita.reese@gmail.com,1166,1245,2017-11-13,2017-11-14,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2017,11,161.99,81.0,33.33,New,2017-11
Heather,Jamestown,heather.chaney@yahoo.com,998,1238,2017-11-09,2017-11-11,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2017,11,161.99,81.0,33.33,New,2017-11
Shirely,West Hempstead,shirely.cantrell@aol.com,1110,339,2016-07-28,2016-07-29,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,7,161.99,81.0,33.33,New,2016-07
Omega,Santa Monica,omega.huff@aol.com,1333,338,2016-07-28,2016-07-30,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,7,161.99,81.0,33.33,New,2016-07
Taylor,Carmel,taylor.cole@gmail.com,634,612,2016-12-16,2016-12-17,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,12,161.99,81.0,33.33,New,2016-12
Taylor,Carmel,taylor.cole@gmail.com,634,612,2016-12-16,2016-12-17,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,12,161.99,81.0,33.33,New,2016-12
Jaimee,Poughkeepsie,jaimee.day@aol.com,283,647,2017-01-09,2017-01-11,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2017,1,161.99,81.0,33.33,New,2017-01
Cindie,Lawndale,cindie.franklin@yahoo.com,1328,93,2016-02-26,2016-02-27,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,2,161.99,81.0,33.33,New,2016-02
Caren,Scarsdale,caren.stephens@msn.com,17,301,2016-07-06,2016-07-08,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,7,161.99,81.0,33.33,New,2016-07
Bobbie,Desoto,bobbie.foster@yahoo.com,64,673,2017-01-26,2017-01-27,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2017,1,161.99,81.0,33.33,New,2017-01
Leticia,Pittsford,leticia.snyder@yahoo.com,1194,98,2016-02-28,2016-02-29,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,2,161.99,81.0,33.33,New,2016-02
Krissy,Port Washington,krissy.ochoa@msn.com,945,1125,2017-09-14,2017-09-15,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2017,9,161.99,81.0,33.33,New,2017-09
Launa,Helotes,launa.hull@yahoo.com,677,110,2016-03-06,2016-03-09,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,3,161.99,81.0,33.33,New,2016-03
Zulema,Amsterdam,zulema.browning@gmail.com,630,111,2016-03-07,2016-03-10,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,3,161.99,81.0,33.33,New,2016-03
Marni,Lancaster,marni.bolton@msn.com,202,290,2016-06-28,2016-06-30,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,6,161.99,81.0,33.33,New,2016-06
Moira,Jackson Heights,moira.lester@msn.com,500,730,2017-02-21,2017-02-22,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2017,2,161.99,81.0,33.33,New,2017-02
Tona,Whitestone,tona.velasquez@msn.com,1340,273,2016-06-16,2016-06-17,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,6,161.99,81.0,33.33,New,2016-06
Jina,Howard Beach,jina.cooper@aol.com,370,137,2016-03-23,2016-03-25,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,3,161.99,81.0,33.33,New,2016-03
Christoper,Bay Shore,christoper.mccall@msn.com,350,271,2016-06-13,2016-06-14,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,6,161.99,81.0,33.33,New,2016-06
Pasquale,Vista,pasquale.hogan@aol.com,1045,261,2016-06-08,2016-06-09,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,6,161.99,81.0,33.33,New,2016-06
Leonore,Jackson Heights,leonore.dorsey@yahoo.com,610,164,2016-04-07,2016-04-09,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,4,161.99,81.0,33.33,New,2016-04
Miquel,Staten Island,miquel.neal@hotmail.com,145,249,2016-06-01,2016-06-04,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,6,161.99,81.0,33.33,New,2016-06
Kimberley,Port Washington,kimberley.reynolds@aol.com,1376,248,2016-05-30,2016-05-31,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,5,161.99,81.0,33.33,New,2016-05
Brianna,Hempstead,brianna.moss@msn.com,134,184,2016-04-19,2016-04-22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,4,161.99,81.0,33.33,New,2016-04
Venus,Farmingdale,venus.hewitt@msn.com,956,244,2016-05-28,2016-05-29,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,5,161.99,81.0,33.33,New,2016-05
Melita,Auburn,melita.dominguez@msn.com,737,233,2016-05-21,2016-05-24,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,5,161.99,81.0,33.33,New,2016-05
Lee,Brentwood,lee.roman@gmail.com,1001,399,2016-08-29,2016-09-01,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,242.99,2016,8,161.99,81.0,33.33,New,2016-08
Fransisca,Glendora,fransisca.nicholson@aol.com,307,225,2016-05-17,2016-05-19,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,5,161.99,81.0,33.33,New,2016-05
Moses,Lawndale,moses.pope@yahoo.com,224,878,2017-05-07,2017-05-09,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2017,5,161.99,81.0,33.33,New,2017-05
Clarita,Hollis,clarita.curry@hotmail.com,514,209,2016-05-07,2016-05-08,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,5,161.99,81.0,33.33,New,2016-05
Lilliam,Copperas Cove,lilliam.nolan@msn.com,788,213,2016-05-08,2016-05-09,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,5,161.99,81.0,33.33,New,2016-05
Kaci,Ballston Spa,kaci.gallegos@gmail.com,363,214,2016-05-10,2016-05-11,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,242.99,2016,5,161.99,81.0,33.33,New,2016-05
Dorine,Sunnyside,dorine.thornton@gmail.com,1379,1148,2017-09-25,2017-09-27,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2017,9,161.99,89.1,35.49,New,2017-09
Lynne,El Paso,lynne.anderson@msn.com,584,346,2016-08-01,2016-08-02,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,8,161.99,89.1,35.49,New,2016-08
Anderson,Canandaigua,anderson.martin@hotmail.com,309,607,2016-12-11,2016-12-13,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,12,161.99,89.1,35.49,New,2016-12
Clelia,New Windsor,clelia.workman@yahoo.com,199,382,2016-08-20,2016-08-23,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,8,161.99,89.1,35.49,New,2016-08
Lea,New Windsor,lea.irwin@gmail.com,924,322,2016-07-19,2016-07-20,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,7,161.99,89.1,35.49,New,2016-07
Jamaal,Torrance,jamaal.albert@gmail.com,30,444,2016-09-19,2016-09-21,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,9,161.99,89.1,35.49,New,2016-09
Thad,Levittown,thad.gilliam@hotmail.com,1355,377,2016-08-17,2016-08-20,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,8,161.99,89.1,35.49,New,2016-08
Cira,Oakland,cira.downs@gmail.com,759,536,2016-10-31,2016-11-01,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,10,161.99,89.1,35.49,New,2016-10
Yahaira,Endicott,yahaira.robertson@yahoo.com,819,578,2016-11-27,2016-11-29,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,11,161.99,89.1,35.49,New,2016-11
Lynn,Scarsdale,lynn.mcmahon@msn.com,943,210,2016-05-07,2016-05-09,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,5,161.99,89.1,35.49,New,2016-05
Carissa,Huntington Station,carissa.cross@yahoo.com,1220,45,2016-01-28,2016-01-31,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,1,161.99,89.1,35.49,New,2016-01
Barton,Bellmore,barton.crosby@msn.com,269,1197,2017-10-21,2017-10-23,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2017,10,161.99,89.1,35.49,New,2017-10
Brain,Euless,brain.skinner@hotmail.com,834,363,2016-08-11,2016-08-13,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,8,161.99,89.1,35.49,New,2016-08
Dalia,Rochester,dalia.carson@aol.com,1305,57,2016-02-04,2016-02-06,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,2,161.99,89.1,35.49,New,2016-02
Lea,Banning,lea.key@yahoo.com,552,16,2016-01-12,2016-01-15,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,1,161.99,89.1,35.49,New,2016-01
Johana,Rochester,johana.jacobson@gmail.com,1377,416,2016-09-03,2016-09-06,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,9,161.99,89.1,35.49,New,2016-09
Trisha,Lancaster,trisha.johnson@msn.com,336,102,2016-03-02,2016-03-03,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,3,161.99,89.1,35.49,New,2016-03
Arline,Hempstead,arline.lawson@gmail.com,960,1185,2017-10-14,2017-10-17,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2017,10,161.99,89.1,35.49,New,2017-10
Lyndsey,Fairport,lyndsey.bean@hotmail.com,6,1059,2017-08-14,2017-08-17,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2017,8,161.99,89.1,35.49,New,2017-08
Tiesha,Scarsdale,tiesha.daniel@yahoo.com,83,327,2016-07-21,2016-07-22,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,7,161.99,89.1,35.49,New,2016-07
Phebe,South Ozone Park,phebe.soto@hotmail.com,1193,335,2016-07-25,2016-07-26,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,7,161.99,89.1,35.49,New,2016-07
Johana,Rochester,johana.jacobson@gmail.com,1377,416,2016-09-03,2016-09-06,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,9,161.99,89.1,35.49,New,2016-09
Kam,Newburgh,kam.wilder@hotmail.com,162,858,2017-04-25,2017-04-28,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2017,4,161.99,89.1,35.49,New,2017-04
Charleen,Utica,charleen.hurst@yahoo.com,424,306,2016-07-09,2016-07-12,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,7,161.99,89.1,35.49,New,2016-07
Marylyn,Scarsdale,marylyn.browning@msn.com,655,1061,2017-08-15,2017-08-18,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2017,8,161.99,89.1,35.49,New,2017-08
Phyllis,Syosset,phyllis.hill@yahoo.com,849,289,2016-06-27,2016-06-30,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,6,161.99,89.1,35.49,New,2016-06
Venessa,Scarsdale,venessa.frost@msn.com,949,656,2017-01-16,2017-01-18,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2017,1,161.99,89.1,35.49,New,2017-01
Caleb,Pleasanton,caleb.england@gmail.com,1125,662,2017-01-19,2017-01-20,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2017,1,161.99,89.1,35.49,New,2017-01
Raven,Lawndale,raven.curtis@aol.com,1301,278,2016-06-20,2016-06-21,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,6,161.99,89.1,35.49,New,2016-06
Tomeka,Poughkeepsie,tomeka.higgins@msn.com,638,280,2016-06-21,2016-06-23,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,6,161.99,89.1,35.49,New,2016-06
Gabriel,Ballston Spa,gabriel.wagner@msn.com,612,73,2016-02-12,2016-02-14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,2,161.99,89.1,35.49,New,2016-02
Onita,Elmont,onita.johns@msn.com,44,1253,2017-11-18,2017-11-21,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2017,11,161.99,89.1,35.49,New,2017-11
Ophelia,Hopewell Junction,ophelia.rodgers@gmail.com,801,255,2016-06-03,2016-06-05,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,6,161.99,89.1,35.49,New,2016-06
Denis,Ridgecrest,denis.logan@msn.com,208,62,2016-02-07,2016-02-10,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,2,161.99,89.1,35.49,New,2016-02
Odette,Newburgh,odette.moses@gmail.com,1274,385,2016-08-20,2016-08-22,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,8,161.99,89.1,35.49,New,2016-08
Kandi,Massapequa Park,kandi.mcneil@msn.com,430,784,2017-03-16,2017-03-19,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2017,3,161.99,89.1,35.49,New,2017-03
Cris,Pittsford,cris.dunn@yahoo.com,800,281,2016-06-21,2016-06-23,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2016,6,161.99,89.1,35.49,New,2016-06
Jacquline,Jackson Heights,jacquline.duncan@yahoo.com,8,512,2016-10-19,2016-10-20,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,251.09,2016,10,161.99,89.1,35.49,New,2016-10
Nelle,Upland,nelle.beck@aol.com,386,875,2017-05-05,2017-05-08,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,251.09,2017,5,161.99,89.1,35.49,New,2017-05
